source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA = 30501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,54000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA = 30501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1996,ANNUAL,0,0,YEAR,,1996-06-11 10:11:36,87000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA = 30501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,147000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA = 30501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,126000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA = 30501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,121000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA = 30501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,104000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA = 30501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-06-11 10:11:36,69000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA, 2-ETHYLHEXYL = 30564)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,21000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA, 2-ETHYLHEXYL = 30564)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,30000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA, 2-ETHYLHEXYL = 30564)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2006,ANNUAL,0,0,YEAR,,2006-06-11 10:11:36,22000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA, DIMETHYL. SALT = 30516)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA, DIMETHYL. SALT = 30516)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2004,ANNUAL,0,0,YEAR,,2004-06-11 10:11:36,15000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MCPA, ISOOCTYL ESTER = 30563)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOSULFURON-METHYL = 122009)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOSULFURON-METHYL = 122009)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METHANONE = 692)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,2000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METHANONE = 692)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,11000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,13000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2006,ANNUAL,0,0,YEAR,,2006-06-11 10:11:36,20000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2004,ANNUAL,0,0,YEAR,,2004-06-11 10:11:36,85000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2000,ANNUAL,0,0,YEAR,,2000-06-11 10:11:36,21000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1998,ANNUAL,0,0,YEAR,,1998-06-11 10:11:36,16000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,116000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1996,ANNUAL,0,0,YEAR,,1996-06-11 10:11:36,14000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,44000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,27000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,22000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,13000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2006,ANNUAL,0,0,YEAR,,2006-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2004,ANNUAL,0,0,YEAR,,2004-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2000,ANNUAL,0,0,YEAR,,2000-06-11 10:11:36,2000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1998,ANNUAL,0,0,YEAR,,1998-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1996,ANNUAL,0,0,YEAR,,1996-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1994,ANNUAL,0,0,YEAR,,1994-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1992,ANNUAL,0,0,YEAR,,1992-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METSULFURON-METHYL = 122010)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PINOXADEN = 147500)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PINOXADEN = 147500)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PROPOXYCARBAZONE-SOD = 122019)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PROPOXYCARBAZONE-SOD = 122019)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,3000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PROPOXYCARBAZONE-SOD = 122019)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2006,ANNUAL,0,0,YEAR,,2006-06-11 10:11:36,4000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PYROXSULAM = 108702)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,2000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PYROXSULAM = 108702)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFOSULFURON = 85601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFOSULFURON = 85601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFOSULFURON = 85601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2006,ANNUAL,0,0,YEAR,,2006-06-11 10:11:36,1000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFOSULFURON = 85601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2004,ANNUAL,0,0,YEAR,,2004-06-11 10:11:36,2000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2012,ANNUAL,0,0,YEAR,,2012-05-15 15:05:07,3000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,2000.0,
SURVEY,ENVIRONMENTAL,FIELD CROPS,WHEAT,WINTER,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,APPLICATIONS,LB,"WHEAT, WINTER - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2006,ANNUAL,0,0,YEAR,,2006-06-11 10:11:36,3000.0,
